FIELD;;;;;fld_contact_firstname;dd_cust_dd_cust_customer_new_dlg_frm;;;16777215;734;750;1311;EDIT
INPUT;;;;;fld_contact_firstname;Contact;;;16777215;796;749;764;FALSE
FIELD;;;;;fld_contact_suffix;dd_cust_dd_cust_customer_new_dlg_frm;;;16777215;1022;747;1287;EDIT
INPUT;;;;;fld_contact_suffix;C.T.;;;12171775;1022;747;779;FALSE
FIELD;;;;;fld_contact_lastname;dd_cust_dd_cust_customer_new_dlg_frm;;;16777215;1212;744;1311;EDIT
INPUT;;;;;fld_contact_lastname;Persoon;;;13762559;1212;744;778;FALSE
FIELD;;;;;fld_contact_phone;dd_cust_dd_cust_customer_new_dlg_frm;;;16777215;780;763;1302;EDIT
INPUT;;;;;fld_contact_phone;0613993568;;;16448250;780;763;782;FALSE
FIELD;;;;;fld_contact_mail;dd_cust_dd_cust_customer_new_dlg_frm;;;16777215;1048;765;1328;EDIT
INPUT;;;;;fld_contact_mail;contact.persoon@gmail.com;;;16777215;1048;765;774;FALSE
FIELD;;;;;fld_agreement_note;dd_cust_dd_cust_customer_new_dlg_frm;;;16448250;763;825;1319;EDIT
INPUT;;;;;fld_agreement_note;Ditisdecommercieleovereenkomst;;;16448250;763;825;783;FALSE
SLUIT;53;80
